Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	dN with Chicken	dS with Chicken
ENSTGUG00000008536	ENSTGUG00000008536.2	ENSTGUT00000036247	ENSTGUT00000036247.1	0.0322	0.2809
ENSTGUG00000008536	ENSTGUG00000008536.2	ENSTGUT00000008897	ENSTGUT00000008897.2	0.0322	0.2809
ENSTGUG00000010763	ENSTGUG00000010763.2	ENSTGUT00000026729	ENSTGUT00000026729.1		
ENSTGUG00000010763	ENSTGUG00000010763.2	ENSTGUT00000011231	ENSTGUT00000011231.2		
ENSTGUG00000010763	ENSTGUG00000010763.2	ENSTGUT00000022826	ENSTGUT00000022826.1		
ENSTGUG00000022353	ENSTGUG00000022353.1	ENSTGUT00000031355	ENSTGUT00000031355.1		
ENSTGUG00000011768	ENSTGUG00000011768.2	ENSTGUT00000012260	ENSTGUT00000012260.2	0.0408	0.3195
ENSTGUG00000011768	ENSTGUG00000011768.2	ENSTGUT00000036936	ENSTGUT00000036936.1	0.0408	0.3195
ENSTGUG00000011768	ENSTGUG00000011768.2	ENSTGUT00000021467	ENSTGUT00000021467.1	0.0408	0.3195
ENSTGUG00000011768	ENSTGUG00000011768.2	ENSTGUT00000029315	ENSTGUT00000029315.1	0.0408	0.3195
ENSTGUG00000011768	ENSTGUG00000011768.2	ENSTGUT00000036125	ENSTGUT00000036125.1	0.0408	0.3195
ENSTGUG00000011961	ENSTGUG00000011961.2	ENSTGUT00000012460	ENSTGUT00000012460.2	0.1567	0.3644
ENSTGUG00000011961	ENSTGUG00000011961.2	ENSTGUT00000028707	ENSTGUT00000028707.1	0.1567	0.3644
ENSTGUG00000029262	ENSTGUG00000029262.1	ENSTGUT00000044151	ENSTGUT00000044151.1	0	0
ENSTGUG00000018290	ENSTGUG00000018290.2	ENSTGUT00000018961	ENSTGUT00000018961.2	0.2172	0.9201
ENSTGUG00000009493	ENSTGUG00000009493.2	ENSTGUT00000009905	ENSTGUT00000009905.2		
ENSTGUG00000009493	ENSTGUG00000009493.2	ENSTGUT00000009905	ENSTGUT00000009905.2		
ENSTGUG00000011093	ENSTGUG00000011093.2	ENSTGUT00000011569	ENSTGUT00000011569.2	0.0268	0.6122
ENSTGUG00000009671	ENSTGUG00000009671.2	ENSTGUT00000010078	ENSTGUT00000010078.2	0.2267	0.5587
ENSTGUG00000010612	ENSTGUG00000010612.2	ENSTGUT00000011065	ENSTGUT00000011065.2	0.2087	0.5413
ENSTGUG00000010612	ENSTGUG00000010612.2	ENSTGUT00000011063	ENSTGUT00000011063.2	0.2087	0.5413
ENSTGUG00000013193	ENSTGUG00000013193.2	ENSTGUT00000013746	ENSTGUT00000013746.2	0.0412	0.4127
ENSTGUG00000013193	ENSTGUG00000013193.2	ENSTGUT00000030452	ENSTGUT00000030452.1	0.0412	0.4127
ENSTGUG00000013193	ENSTGUG00000013193.2	ENSTGUT00000037717	ENSTGUT00000037717.1	0.0412	0.4127
ENSTGUG00000024041	ENSTGUG00000024041.1	ENSTGUT00000038583	ENSTGUT00000038583.1		
ENSTGUG00000006649	ENSTGUG00000006649.2	ENSTGUT00000006911	ENSTGUT00000006911.2	0.0676	0.4074
ENSTGUG00000006649	ENSTGUG00000006649.2	ENSTGUT00000044359	ENSTGUT00000044359.1	0.0676	0.4074
ENSTGUG00000006649	ENSTGUG00000006649.2	ENSTGUT00000031494	ENSTGUT00000031494.1	0.0676	0.4074
ENSTGUG00000006649	ENSTGUG00000006649.2	ENSTGUT00000039300	ENSTGUT00000039300.1	0.0676	0.4074
ENSTGUG00000006649	ENSTGUG00000006649.2	ENSTGUT00000022922	ENSTGUT00000022922.1	0.0676	0.4074
ENSTGUG00000002974	ENSTGUG00000002974.2	ENSTGUT00000003092	ENSTGUT00000003092.2	0.0056	0.2216
ENSTGUG00000013393	ENSTGUG00000013393.2	ENSTGUT00000037759	ENSTGUT00000037759.1	0.0519	0.3063
ENSTGUG00000013393	ENSTGUG00000013393.2	ENSTGUT00000013948	ENSTGUT00000013948.2	0.0519	0.3063
ENSTGUG00000003645	ENSTGUG00000003645.2	ENSTGUT00000003787	ENSTGUT00000003787.2	0.0268	0.9607
ENSTGUG00000003645	ENSTGUG00000003645.2	ENSTGUT00000019973	ENSTGUT00000019973.1	0.0268	0.9607
ENSTGUG00000006422	ENSTGUG00000006422.2	ENSTGUT00000006657	ENSTGUT00000006657.2	0.2548	1.1011
ENSTGUG00000002098	ENSTGUG00000002098.2	ENSTGUT00000034653	ENSTGUT00000034653.1	0.1561	0.4713
ENSTGUG00000002098	ENSTGUG00000002098.2	ENSTGUT00000020284	ENSTGUT00000020284.1	0.1561	0.4713
ENSTGUG00000002098	ENSTGUG00000002098.2	ENSTGUT00000002185	ENSTGUT00000002185.2	0.1561	0.4713
ENSTGUG00000011869	ENSTGUG00000011869.2	ENSTGUT00000012363	ENSTGUT00000012363.2	0.0232	0.3851
ENSTGUG00000011869	ENSTGUG00000011869.2	ENSTGUT00000022524	ENSTGUT00000022524.1	0.0232	0.3851
ENSTGUG00000011869	ENSTGUG00000011869.2	ENSTGUT00000032734	ENSTGUT00000032734.1	0.0232	0.3851
ENSTGUG00000011869	ENSTGUG00000011869.2	ENSTGUT00000025847	ENSTGUT00000025847.1	0.0232	0.3851
ENSTGUG00000012427	ENSTGUG00000012427.2	ENSTGUT00000038739	ENSTGUT00000038739.1	0.053	0.3915
ENSTGUG00000012427	ENSTGUG00000012427.2	ENSTGUT00000012942	ENSTGUT00000012942.2	0.053	0.3915
ENSTGUG00000002037	ENSTGUG00000002037.2	ENSTGUT00000038472	ENSTGUT00000038472.1		
ENSTGUG00000002037	ENSTGUG00000002037.2	ENSTGUT00000002129	ENSTGUT00000002129.2		
ENSTGUG00000002037	ENSTGUG00000002037.2	ENSTGUT00000031375	ENSTGUT00000031375.1		
ENSTGUG00000023762	ENSTGUG00000023762.1	ENSTGUT00000031091	ENSTGUT00000031091.1		
ENSTGUG00000004500	ENSTGUG00000004500.2	ENSTGUT00000004733	ENSTGUT00000004733.2	0.0434	0.3629
ENSTGUG00000004500	ENSTGUG00000004500.2	ENSTGUT00000033425	ENSTGUT00000033425.1	0.0434	0.3629
ENSTGUG00000026616	ENSTGUG00000026616.1	ENSTGUT00000036829	ENSTGUT00000036829.1	0.1051	0.3284
ENSTGUG00000012267	ENSTGUG00000012267.2	ENSTGUT00000034322	ENSTGUT00000034322.1	0.093	0.3191
ENSTGUG00000012267	ENSTGUG00000012267.2	ENSTGUT00000031589	ENSTGUT00000031589.1	0.093	0.3191
ENSTGUG00000012267	ENSTGUG00000012267.2	ENSTGUT00000037389	ENSTGUT00000037389.1	0.093	0.3191
ENSTGUG00000012267	ENSTGUG00000012267.2	ENSTGUT00000012783	ENSTGUT00000012783.2	0.093	0.3191
ENSTGUG00000012267	ENSTGUG00000012267.2	ENSTGUT00000030372	ENSTGUT00000030372.1	0.093	0.3191
ENSTGUG00000001513	ENSTGUG00000001513.2	ENSTGUT00000043628	ENSTGUT00000043628.1	0.0853	0.6124
ENSTGUG00000001513	ENSTGUG00000001513.2	ENSTGUT00000001577	ENSTGUT00000001577.2	0.0853	0.6124
ENSTGUG00000024227	ENSTGUG00000024227.1	ENSTGUT00000043029	ENSTGUT00000043029.1		
ENSTGUG00000009440	ENSTGUG00000009440.2	ENSTGUT00000029599	ENSTGUT00000029599.1	0.0107	0.4015
ENSTGUG00000009440	ENSTGUG00000009440.2	ENSTGUT00000009879	ENSTGUT00000009879.2	0.0107	0.4015
ENSTGUG00000017771	ENSTGUG00000017771.2	ENSTGUT00000018458	ENSTGUT00000018458.2		
ENSTGUG00000019356	ENSTGUG00000019356.1	ENSTGUT00000025479	ENSTGUT00000025479.1	0.1077	0.4359
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000037404	ENSTGUT00000037404.1	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000013064	ENSTGUT00000013064.2	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000020204	ENSTGUT00000020204.1	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000032782	ENSTGUT00000032782.1	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000035834	ENSTGUT00000035834.1	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000038869	ENSTGUT00000038869.1	0.0961	0.3084
ENSTGUG00000012539	ENSTGUG00000012539.2	ENSTGUT00000032551	ENSTGUT00000032551.1	0.0961	0.3084
ENSTGUG00000011329	ENSTGUG00000011329.2	ENSTGUT00000030529	ENSTGUT00000030529.1	0.01	0.1911
ENSTGUG00000011329	ENSTGUG00000011329.2	ENSTGUT00000011827	ENSTGUT00000011827.2	0.01	0.1911
ENSTGUG00000024417	ENSTGUG00000024417.1	ENSTGUT00000034778	ENSTGUT00000034778.1	0	0
ENSTGUG00000006426	ENSTGUG00000006426.2	ENSTGUT00000006671	ENSTGUT00000006671.2	0.0838	0.5913
ENSTGUG00000023657	ENSTGUG00000023657.1	ENSTGUT00000041451	ENSTGUT00000041451.1	0.0451	0.3146
ENSTGUG00000023657	ENSTGUG00000023657.1	ENSTGUT00000030458	ENSTGUT00000030458.1	0.0451	0.3146
ENSTGUG00000023657	ENSTGUG00000023657.1	ENSTGUT00000025734	ENSTGUT00000025734.1	0.0451	0.3146
ENSTGUG00000023657	ENSTGUG00000023657.1	ENSTGUT00000020263	ENSTGUT00000020263.1	0.0451	0.3146
ENSTGUG00000017595	ENSTGUG00000017595.2	ENSTGUT00000018282	ENSTGUT00000018282.2		
ENSTGUG00000018926	ENSTGUG00000018926.1	ENSTGUT00000036476	ENSTGUT00000036476.1	0.834	67.5258
ENSTGUG00000002951	ENSTGUG00000002951.2	ENSTGUT00000003088	ENSTGUT00000003088.2	0.0305	0.2204
ENSTGUG00000003647	ENSTGUG00000003647.2	ENSTGUT00000003810	ENSTGUT00000003810.2	0.0241	0.3784
ENSTGUG00000003647	ENSTGUG00000003647.2	ENSTGUT00000042003	ENSTGUT00000042003.1	0.0241	0.3784
ENSTGUG00000025295	ENSTGUG00000025295.1	ENSTGUT00000029822	ENSTGUT00000029822.1		
ENSTGUG00000025295	ENSTGUG00000025295.1	ENSTGUT00000029822	ENSTGUT00000029822.1		
ENSTGUG00000011765	ENSTGUG00000011765.2	ENSTGUT00000023147	ENSTGUT00000023147.1	0.105	0.4066
ENSTGUG00000011765	ENSTGUG00000011765.2	ENSTGUT00000012257	ENSTGUT00000012257.2	0.105	0.4066
ENSTGUG00000011765	ENSTGUG00000011765.2	ENSTGUT00000042488	ENSTGUT00000042488.1	0.105	0.4066
ENSTGUG00000011871	ENSTGUG00000011871.2	ENSTGUT00000012368	ENSTGUT00000012368.2	0.205	0.4558
ENSTGUG00000001757	ENSTGUG00000001757.2	ENSTGUT00000001828	ENSTGUT00000001828.2	0.1475	1.1027
ENSTGUG00000011966	ENSTGUG00000011966.2	ENSTGUT00000012463	ENSTGUT00000012463.2	0.0077	0.2013
ENSTGUG00000011966	ENSTGUG00000011966.2	ENSTGUT00000045272	ENSTGUT00000045272.1	0.0077	0.2013
ENSTGUG00000026778	ENSTGUG00000026778.1	ENSTGUT00000045154	ENSTGUT00000045154.1	0	0
ENSTGUG00000018793	ENSTGUG00000018793.1	ENSTGUT00000044401	ENSTGUT00000044401.1	0.0677	0.4662
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000031166	ENSTGUT00000031166.1	0.0362	0.2868
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000036981	ENSTGUT00000036981.1	0.0362	0.2868
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000031497	ENSTGUT00000031497.1	0.0362	0.2868
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000007718	ENSTGUT00000007718.2	0.0362	0.2868
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000020765	ENSTGUT00000020765.1	0.0362	0.2868
ENSTGUG00000007404	ENSTGUG00000007404.2	ENSTGUT00000030346	ENSTGUT00000030346.1	0.0362	0.2868
ENSTGUG00000010759	ENSTGUG00000010759.2	ENSTGUT00000011210	ENSTGUT00000011210.2	0.1042	0.4423
ENSTGUG00000010759	ENSTGUG00000010759.2	ENSTGUT00000029181	ENSTGUT00000029181.1	0.1042	0.4423
ENSTGUG00000005316	ENSTGUG00000005316.2	ENSTGUT00000029691	ENSTGUT00000029691.1	0.0296	0.2962
ENSTGUG00000005316	ENSTGUG00000005316.2	ENSTGUT00000005539	ENSTGUT00000005539.2	0.0296	0.2962
ENSTGUG00000005316	ENSTGUG00000005316.2	ENSTGUT00000026458	ENSTGUT00000026458.1	0.0296	0.2962
ENSTGUG00000005793	ENSTGUG00000005793.2	ENSTGUT00000025845	ENSTGUT00000025845.1	0.0257	0.3428
ENSTGUG00000005793	ENSTGUG00000005793.2	ENSTGUT00000031057	ENSTGUT00000031057.1	0.0257	0.3428
ENSTGUG00000005793	ENSTGUG00000005793.2	ENSTGUT00000006019	ENSTGUT00000006019.2	0.0257	0.3428
ENSTGUG00000005793	ENSTGUG00000005793.2	ENSTGUT00000019687	ENSTGUT00000019687.1	0.0257	0.3428
ENSTGUG00000005793	ENSTGUG00000005793.2	ENSTGUT00000032971	ENSTGUT00000032971.1	0.0257	0.3428
ENSTGUG00000011107	ENSTGUG00000011107.2	ENSTGUT00000011574	ENSTGUT00000011574.2	0.0218	0.3176
ENSTGUG00000011107	ENSTGUG00000011107.2	ENSTGUT00000038825	ENSTGUT00000038825.1	0.0218	0.3176
ENSTGUG00000007145	ENSTGUG00000007145.2	ENSTGUT00000024586	ENSTGUT00000024586.1	0.1882	0.3432
ENSTGUG00000007145	ENSTGUG00000007145.2	ENSTGUT00000040515	ENSTGUT00000040515.1	0.1882	0.3432
ENSTGUG00000007145	ENSTGUG00000007145.2	ENSTGUT00000007449	ENSTGUT00000007449.2	0.1882	0.3432
ENSTGUG00000007145	ENSTGUG00000007145.2	ENSTGUT00000020418	ENSTGUT00000020418.1	0.1882	0.3432
ENSTGUG00000007145	ENSTGUG00000007145.2	ENSTGUT00000032899	ENSTGUT00000032899.1	0.1882	0.3432
ENSTGUG00000010583	ENSTGUG00000010583.2	ENSTGUT00000011053	ENSTGUT00000011053.2	0.0258	0.2935
ENSTGUG00000025908	ENSTGUG00000025908.1	ENSTGUT00000036134	ENSTGUT00000036134.1		
ENSTGUG00000005806	ENSTGUG00000005806.2	ENSTGUT00000006025	ENSTGUT00000006025.2	0.0213	0.3438
ENSTGUG00000008552	ENSTGUG00000008552.2	ENSTGUT00000008925	ENSTGUT00000008925.2	0.075	0.372
ENSTGUG00000019873	ENSTGUG00000019873.1	ENSTGUT00000020124	ENSTGUT00000020124.1		
ENSTGUG00000009646	ENSTGUG00000009646.2	ENSTGUT00000010056	ENSTGUT00000010056.2	0.0225	0.3783
ENSTGUG00000009646	ENSTGUG00000009646.2	ENSTGUT00000043602	ENSTGUT00000043602.1	0.0225	0.3783
ENSTGUG00000028919	ENSTGUG00000028919.1	ENSTGUT00000020162	ENSTGUT00000020162.1	0	0
ENSTGUG00000005267	ENSTGUG00000005267.2	ENSTGUT00000027703	ENSTGUT00000027703.1	0.0791	0.7832
ENSTGUG00000005267	ENSTGUG00000005267.2	ENSTGUT00000040310	ENSTGUT00000040310.1	0.0791	0.7832
ENSTGUG00000005267	ENSTGUG00000005267.2	ENSTGUT00000025936	ENSTGUT00000025936.1	0.0791	0.7832
ENSTGUG00000005267	ENSTGUG00000005267.2	ENSTGUT00000027868	ENSTGUT00000027868.1	0.0791	0.7832
ENSTGUG00000005267	ENSTGUG00000005267.2	ENSTGUT00000005511	ENSTGUT00000005511.2	0.0791	0.7832
ENSTGUG00000012740	ENSTGUG00000012740.2	ENSTGUT00000034219	ENSTGUT00000034219.1	0.3769	0.7743
ENSTGUG00000012740	ENSTGUG00000012740.2	ENSTGUT00000035755	ENSTGUT00000035755.1	0.3769	0.7743
ENSTGUG00000012740	ENSTGUG00000012740.2	ENSTGUT00000013263	ENSTGUT00000013263.2	0.3769	0.7743
ENSTGUG00000012740	ENSTGUG00000012740.2	ENSTGUT00000020816	ENSTGUT00000020816.1	0.3769	0.7743
ENSTGUG00000021248	ENSTGUG00000021248.1	ENSTGUT00000033746	ENSTGUT00000033746.1		
ENSTGUG00000021248	ENSTGUG00000021248.1	ENSTGUT00000031283	ENSTGUT00000031283.1		
ENSTGUG00000021248	ENSTGUG00000021248.1	ENSTGUT00000035505	ENSTGUT00000035505.1		
ENSTGUG00000008500	ENSTGUG00000008500.2	ENSTGUT00000026646	ENSTGUT00000026646.1	0.0125	0.1806
ENSTGUG00000008500	ENSTGUG00000008500.2	ENSTGUT00000045858	ENSTGUT00000045858.1	0.0125	0.1806
ENSTGUG00000008500	ENSTGUG00000008500.2	ENSTGUT00000039021	ENSTGUT00000039021.1	0.0125	0.1806
ENSTGUG00000008500	ENSTGUG00000008500.2	ENSTGUT00000026725	ENSTGUT00000026725.1	0.0125	0.1806
ENSTGUG00000008500	ENSTGUG00000008500.2	ENSTGUT00000008880	ENSTGUT00000008880.2	0.0125	0.1806
ENSTGUG00000005798	ENSTGUG00000005798.2	ENSTGUT00000006018	ENSTGUT00000006018.2	0.2549	0.5758
ENSTGUG00000019745	ENSTGUG00000019745.1	ENSTGUT00000019868	ENSTGUT00000019868.1		
ENSTGUG00000025795	ENSTGUG00000025795.1	ENSTGUT00000042268	ENSTGUT00000042268.1		
ENSTGUG00000017935	ENSTGUG00000017935.2	ENSTGUT00000018622	ENSTGUT00000018622.2		
ENSTGUG00000028968	ENSTGUG00000028968.1	ENSTGUT00000024134	ENSTGUT00000024134.1	0.0191	0.3191
ENSTGUG00000029596	ENSTGUG00000029596.1	ENSTGUT00000043657	ENSTGUT00000043657.1		
ENSTGUG00000024557	ENSTGUG00000024557.1	ENSTGUT00000031021	ENSTGUT00000031021.1	0.7143	2.4978
ENSTGUG00000022164	ENSTGUG00000022164.1	ENSTGUT00000043459	ENSTGUT00000043459.1		
ENSTGUG00000002916	ENSTGUG00000002916.2	ENSTGUT00000003063	ENSTGUT00000003063.2	0.0183	0.3451
ENSTGUG00000010578	ENSTGUG00000010578.2	ENSTGUT00000011021	ENSTGUT00000011021.2		
ENSTGUG00000019500	ENSTGUG00000019500.1	ENSTGUT00000020321	ENSTGUT00000020321.1	0.0294	0.2622
ENSTGUG00000013192	ENSTGUG00000013192.2	ENSTGUT00000013738	ENSTGUT00000013738.2	0.1174	0.4722
ENSTGUG00000009975	ENSTGUG00000009975.2	ENSTGUT00000010407	ENSTGUT00000010407.2	0.1554	0.4012
ENSTGUG00000009975	ENSTGUG00000009975.2	ENSTGUT00000032695	ENSTGUT00000032695.1	0.1554	0.4012
ENSTGUG00000007555	ENSTGUG00000007555.2	ENSTGUT00000007856	ENSTGUT00000007856.2	0.162	0.3727
ENSTGUG00000011878	ENSTGUG00000011878.2	ENSTGUT00000012371	ENSTGUT00000012371.2	0.0177	0.5065
ENSTGUG00000019650	ENSTGUG00000019650.1	ENSTGUT00000044266	ENSTGUT00000044266.1	0.2832	71.5774
ENSTGUG00000025381	ENSTGUG00000025381.1	ENSTGUT00000039345	ENSTGUT00000039345.1	0.027	0.4243
ENSTGUG00000018877	ENSTGUG00000018877.1	ENSTGUT00000027034	ENSTGUT00000027034.1		
ENSTGUG00000021922	ENSTGUG00000021922.1	ENSTGUT00000022434	ENSTGUT00000022434.1		
ENSTGUG00000014114	ENSTGUG00000014114.2	ENSTGUT00000012607	ENSTGUT00000012607.2	0.0189	0.3237
ENSTGUG00000014114	ENSTGUG00000014114.2	ENSTGUT00000014705	ENSTGUT00000014705.2	0.0189	0.3237
ENSTGUG00000028901	ENSTGUG00000028901.1	ENSTGUT00000035184	ENSTGUT00000035184.1		
ENSTGUG00000022372	ENSTGUG00000022372.1	ENSTGUT00000034570	ENSTGUT00000034570.1		
ENSTGUG00000001743	ENSTGUG00000001743.2	ENSTGUT00000001825	ENSTGUT00000001825.2		
ENSTGUG00000002953	ENSTGUG00000002953.2	ENSTGUT00000025249	ENSTGUT00000025249.1		
ENSTGUG00000002953	ENSTGUG00000002953.2	ENSTGUT00000003071	ENSTGUT00000003071.2		
ENSTGUG00000002953	ENSTGUG00000002953.2	ENSTGUT00000026017	ENSTGUT00000026017.1		
ENSTGUG00000003532	ENSTGUG00000003532.2	ENSTGUT00000023299	ENSTGUT00000023299.1	0.3369	0.8845
ENSTGUG00000003532	ENSTGUG00000003532.2	ENSTGUT00000016139	ENSTGUT00000016139.2	0.3369	0.8845
ENSTGUG00000003532	ENSTGUG00000003532.2	ENSTGUT00000003668	ENSTGUT00000003668.2	0.3369	0.8845
ENSTGUG00000003532	ENSTGUG00000003532.2	ENSTGUT00000043275	ENSTGUT00000043275.1	0.3369	0.8845
ENSTGUG00000003532	ENSTGUG00000003532.2	ENSTGUT00000003733	ENSTGUT00000003733.2	0.3369	0.8845
ENSTGUG00000026579	ENSTGUG00000026579.1	ENSTGUT00000032262	ENSTGUT00000032262.1		
ENSTGUG00000018861	ENSTGUG00000018861.1	ENSTGUT00000031607	ENSTGUT00000031607.1		
ENSTGUG00000018861	ENSTGUG00000018861.1	ENSTGUT00000044659	ENSTGUT00000044659.1		
ENSTGUG00000024901	ENSTGUG00000024901.1	ENSTGUT00000034746	ENSTGUT00000034746.1		
ENSTGUG00000024901	ENSTGUG00000024901.1	ENSTGUT00000024117	ENSTGUT00000024117.1		
ENSTGUG00000009635	ENSTGUG00000009635.2	ENSTGUT00000023213	ENSTGUT00000023213.1	0.0854	0.3937
ENSTGUG00000009635	ENSTGUG00000009635.2	ENSTGUT00000010046	ENSTGUT00000010046.2	0.0854	0.3937
ENSTGUG00000027005	ENSTGUG00000027005.1	ENSTGUT00000034292	ENSTGUT00000034292.1		
ENSTGUG00000010569	ENSTGUG00000010569.2	ENSTGUT00000011018	ENSTGUT00000011018.2	0.0645	0.4112
ENSTGUG00000008579	ENSTGUG00000008579.2	ENSTGUT00000008946	ENSTGUT00000008946.2	0.0401	0.3406
ENSTGUG00000008579	ENSTGUG00000008579.2	ENSTGUT00000024104	ENSTGUT00000024104.1	0.0401	0.3406
ENSTGUG00000010753	ENSTGUG00000010753.2	ENSTGUT00000033266	ENSTGUT00000033266.1	0.0846	0.4456
ENSTGUG00000010753	ENSTGUG00000010753.2	ENSTGUT00000022475	ENSTGUT00000022475.1	0.0846	0.4456
ENSTGUG00000010753	ENSTGUG00000010753.2	ENSTGUT00000011205	ENSTGUT00000011205.2	0.0846	0.4456
ENSTGUG00000013392	ENSTGUG00000013392.2	ENSTGUT00000013947	ENSTGUT00000013947.2	0.0668	0.3284
ENSTGUG00000013392	ENSTGUG00000013392.2	ENSTGUT00000045051	ENSTGUT00000045051.1	0.0668	0.3284
ENSTGUG00000027976	ENSTGUG00000027976.1	ENSTGUT00000013737	ENSTGUT00000013737.2	0.2188	12.356
ENSTGUG00000027976	ENSTGUG00000027976.1	ENSTGUT00000040836	ENSTGUT00000040836.1	0.2188	12.356
ENSTGUG00000011111	ENSTGUG00000011111.2	ENSTGUT00000025208	ENSTGUT00000025208.1	0.2568	0.5742
ENSTGUG00000011111	ENSTGUG00000011111.2	ENSTGUT00000011579	ENSTGUT00000011579.2	0.2568	0.5742
ENSTGUG00000011111	ENSTGUG00000011111.2	ENSTGUT00000011589	ENSTGUT00000011589.2	0.2568	0.5742
ENSTGUG00000007546	ENSTGUG00000007546.2	ENSTGUT00000007854	ENSTGUT00000007854.2	0.072	0.4037
ENSTGUG00000012423	ENSTGUG00000012423.2	ENSTGUT00000012931	ENSTGUT00000012931.2	0.0607	0.4709
ENSTGUG00000010895	ENSTGUG00000010895.2	ENSTGUT00000011352	ENSTGUT00000011352.2	0.0736	0.4275
ENSTGUG00000011356	ENSTGUG00000011356.2	ENSTGUT00000025248	ENSTGUT00000025248.1	0.0182	0.2164
ENSTGUG00000011356	ENSTGUG00000011356.2	ENSTGUT00000011837	ENSTGUT00000011837.2	0.0182	0.2164
ENSTGUG00000011356	ENSTGUG00000011356.2	ENSTGUT00000041167	ENSTGUT00000041167.1	0.0182	0.2164
ENSTGUG00000021050	ENSTGUG00000021050.1	ENSTGUT00000043475	ENSTGUT00000043475.1		
ENSTGUG00000021050	ENSTGUG00000021050.1	ENSTGUT00000040582	ENSTGUT00000040582.1		
ENSTGUG00000008624	ENSTGUG00000008624.2	ENSTGUT00000008974	ENSTGUT00000008974.2	0.6482	13.1558
ENSTGUG00000008624	ENSTGUG00000008624.2	ENSTGUT00000008974	ENSTGUT00000008974.2	0.6364	22.9279
ENSTGUG00000008624	ENSTGUG00000008624.2	ENSTGUT00000008974	ENSTGUT00000008974.2	0.6391	62.0191
ENSTGUG00000025929	ENSTGUG00000025929.1	ENSTGUT00000040052	ENSTGUT00000040052.1		
ENSTGUG00000002912	ENSTGUG00000002912.2	ENSTGUT00000003028	ENSTGUT00000003028.2	0.2119	0.4722
ENSTGUG00000002090	ENSTGUG00000002090.2	ENSTGUT00000040768	ENSTGUT00000040768.1	0.0389	0.3423
ENSTGUG00000002090	ENSTGUG00000002090.2	ENSTGUT00000002181	ENSTGUT00000002181.2	0.0389	0.3423
ENSTGUG00000022729	ENSTGUG00000022729.1	ENSTGUT00000031960	ENSTGUT00000031960.1		
ENSTGUG00000022729	ENSTGUG00000022729.1	ENSTGUT00000033847	ENSTGUT00000033847.1		
ENSTGUG00000022729	ENSTGUG00000022729.1	ENSTGUT00000029348	ENSTGUT00000029348.1		
ENSTGUG00000022729	ENSTGUG00000022729.1	ENSTGUT00000037926	ENSTGUT00000037926.1		
ENSTGUG00000019537	ENSTGUG00000019537.1	ENSTGUT00000022408	ENSTGUT00000022408.1		
ENSTGUG00000023299	ENSTGUG00000023299.1	ENSTGUT00000044943	ENSTGUT00000044943.1	0.1177	1.0213
ENSTGUG00000023299	ENSTGUG00000023299.1	ENSTGUT00000045916	ENSTGUT00000045916.1	0.1177	1.0213
ENSTGUG00000007427	ENSTGUG00000007427.2	ENSTGUT00000007729	ENSTGUT00000007729.2	0.1154	0.6272
ENSTGUG00000006664	ENSTGUG00000006664.2	ENSTGUT00000006914	ENSTGUT00000006914.2	0.0567	0.4199
ENSTGUG00000026549	ENSTGUG00000026549.1	ENSTGUT00000026969	ENSTGUT00000026969.1		
ENSTGUG00000013100	ENSTGUG00000013100.2	ENSTGUT00000040443	ENSTGUT00000040443.1	0.0612	0.3772
ENSTGUG00000013100	ENSTGUG00000013100.2	ENSTGUT00000013647	ENSTGUT00000013647.2	0.0612	0.3772
ENSTGUG00000012421	ENSTGUG00000012421.2	ENSTGUT00000012930	ENSTGUT00000012930.2	0.0821	0.3167
ENSTGUG00000012421	ENSTGUG00000012421.2	ENSTGUT00000025478	ENSTGUT00000025478.1	0.0821	0.3167
ENSTGUG00000013190	ENSTGUG00000013190.2	ENSTGUT00000013736	ENSTGUT00000013736.2	0	0
ENSTGUG00000010751	ENSTGUG00000010751.2	ENSTGUT00000011198	ENSTGUT00000011198.2	0.086	0.4937
ENSTGUG00000010892	ENSTGUG00000010892.2	ENSTGUT00000011347	ENSTGUT00000011347.2		
ENSTGUG00000023761	ENSTGUG00000023761.1	ENSTGUT00000034847	ENSTGUT00000034847.1		
ENSTGUG00000004465	ENSTGUG00000004465.2	ENSTGUT00000034806	ENSTGUT00000034806.1	0.0882	0.4978
ENSTGUG00000004465	ENSTGUG00000004465.2	ENSTGUT00000046044	ENSTGUT00000046044.1	0.0882	0.4978
ENSTGUG00000004465	ENSTGUG00000004465.2	ENSTGUT00000004671	ENSTGUT00000004671.2	0.0882	0.4978
